date,d,item_id,dept_id,cat_id,store_id,state_id,units_sold,sell_price,revenue,weekday,month,year,event_name_1,event_type_1
2015-12-26,d_1793,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Saturday,12,2015,,
2015-12-27,d_1794,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,34,3.42,116.28,Sunday,12,2015,,
2015-12-28,d_1795,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Monday,12,2015,,
2015-12-29,d_1796,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Tuesday,12,2015,,
2015-12-30,d_1797,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Wednesday,12,2015,,
2015-12-31,d_1798,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,3,3.42,10.26,Thursday,12,2015,,
2016-01-01,d_1799,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Friday,1,2016,NewYear,National
2016-01-02,d_1800,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Saturday,1,2016,,
2016-01-03,d_1801,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Sunday,1,2016,,
2016-01-04,d_1802,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Monday,1,2016,,
2016-01-05,d_1803,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Tuesday,1,2016,,
2016-01-06,d_1804,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,25,3.42,85.5,Wednesday,1,2016,,
2016-01-07,d_1805,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Thursday,1,2016,OrthodoxChristmas,Religious
2016-01-08,d_1806,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,20,3.42,68.4,Friday,1,2016,,
2016-01-09,d_1807,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Saturday,1,2016,,
2016-01-10,d_1808,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,37,3.42,126.53999999999999,Sunday,1,2016,,
2016-01-11,d_1809,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Monday,1,2016,,
2016-01-12,d_1810,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Tuesday,1,2016,,
2016-01-13,d_1811,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Wednesday,1,2016,,
2016-01-14,d_1812,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Thursday,1,2016,,
2016-01-15,d_1813,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Friday,1,2016,,
2016-01-16,d_1814,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Saturday,1,2016,,
2016-01-17,d_1815,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Sunday,1,2016,,
2016-01-18,d_1816,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Monday,1,2016,MartinLutherKingDay,National
2016-01-19,d_1817,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Tuesday,1,2016,,
2016-01-20,d_1818,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Wednesday,1,2016,,
2016-01-21,d_1819,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,7,3.42,23.939999999999998,Thursday,1,2016,,
2016-01-22,d_1820,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Friday,1,2016,,
2016-01-23,d_1821,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Saturday,1,2016,,
2016-01-24,d_1822,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Sunday,1,2016,,
2016-01-25,d_1823,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Monday,1,2016,,
2016-01-26,d_1824,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Tuesday,1,2016,,
2016-01-27,d_1825,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,7,3.42,23.939999999999998,Wednesday,1,2016,,
2016-01-28,d_1826,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Thursday,1,2016,,
2016-01-29,d_1827,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Friday,1,2016,,
2016-01-30,d_1828,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Saturday,1,2016,,
2016-01-31,d_1829,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Sunday,1,2016,,
2016-02-01,d_1830,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,24,3.42,82.08,Monday,2,2016,,
2016-02-02,d_1831,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Tuesday,2,2016,,
2016-02-03,d_1832,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Wednesday,2,2016,,
2016-02-04,d_1833,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Thursday,2,2016,,
2016-02-05,d_1834,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Friday,2,2016,,
2016-02-06,d_1835,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Saturday,2,2016,,
2016-02-07,d_1836,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Sunday,2,2016,SuperBowl,Sporting
2016-02-08,d_1837,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Monday,2,2016,,
2016-02-09,d_1838,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Tuesday,2,2016,,
2016-02-10,d_1839,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Wednesday,2,2016,LentStart,Religious
2016-02-11,d_1840,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Thursday,2,2016,,
2016-02-12,d_1841,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Friday,2,2016,,
2016-02-13,d_1842,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Saturday,2,2016,,
2016-02-14,d_1843,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Sunday,2,2016,ValentinesDay,Cultural
2016-02-15,d_1844,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Monday,2,2016,PresidentsDay,National
2016-02-16,d_1845,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Tuesday,2,2016,,
2016-02-17,d_1846,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Wednesday,2,2016,LentWeek2,Religious
2016-02-18,d_1847,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,7,3.42,23.939999999999998,Thursday,2,2016,,
2016-02-19,d_1848,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Friday,2,2016,,
2016-02-20,d_1849,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Saturday,2,2016,,
2016-02-21,d_1850,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Sunday,2,2016,,
2016-02-22,d_1851,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Monday,2,2016,,
2016-02-23,d_1852,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Tuesday,2,2016,,
2016-02-24,d_1853,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Wednesday,2,2016,,
2016-02-25,d_1854,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Thursday,2,2016,,
2016-02-26,d_1855,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Friday,2,2016,,
2016-02-27,d_1856,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,24,3.42,82.08,Saturday,2,2016,,
2016-02-28,d_1857,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Sunday,2,2016,,
2016-02-29,d_1858,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Monday,2,2016,,
2016-03-01,d_1859,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,20,3.42,68.4,Tuesday,3,2016,,
2016-03-02,d_1860,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Wednesday,3,2016,,
2016-03-03,d_1861,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Thursday,3,2016,,
2016-03-04,d_1862,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Friday,3,2016,,
2016-03-05,d_1863,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,32,3.42,109.44,Saturday,3,2016,,
2016-03-06,d_1864,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,35,3.42,119.7,Sunday,3,2016,,
2016-03-07,d_1865,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Monday,3,2016,,
2016-03-08,d_1866,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Tuesday,3,2016,,
2016-03-09,d_1867,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Wednesday,3,2016,,
2016-03-10,d_1868,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Thursday,3,2016,,
2016-03-11,d_1869,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Friday,3,2016,,
2016-03-12,d_1870,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Saturday,3,2016,,
2016-03-13,d_1871,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Sunday,3,2016,,
2016-03-14,d_1872,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Monday,3,2016,,
2016-03-15,d_1873,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Tuesday,3,2016,,
2016-03-16,d_1874,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Wednesday,3,2016,,
2016-03-17,d_1875,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Thursday,3,2016,StPatricksDay,Cultural
2016-03-18,d_1876,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Friday,3,2016,,
2016-03-19,d_1877,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Saturday,3,2016,,
2016-03-20,d_1878,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,24,3.42,82.08,Sunday,3,2016,,
2016-03-21,d_1879,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,20,3.42,68.4,Monday,3,2016,,
2016-03-22,d_1880,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,6,3.42,20.52,Tuesday,3,2016,,
2016-03-23,d_1881,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Wednesday,3,2016,,
2016-03-24,d_1882,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Thursday,3,2016,Purim End,Religious
2016-03-25,d_1883,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Friday,3,2016,,
2016-03-26,d_1884,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,5,3.42,17.1,Saturday,3,2016,,
2016-03-27,d_1885,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Sunday,3,2016,Easter,Cultural
2016-03-28,d_1886,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Monday,3,2016,,
2016-03-29,d_1887,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Tuesday,3,2016,,
2016-03-30,d_1888,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Wednesday,3,2016,,
2016-03-31,d_1889,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Thursday,3,2016,,
2016-04-01,d_1890,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Friday,4,2016,,
2016-04-02,d_1891,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Saturday,4,2016,,
2016-04-03,d_1892,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,27,3.42,92.34,Sunday,4,2016,,
2016-04-04,d_1893,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,20,3.42,68.4,Monday,4,2016,,
2016-04-05,d_1894,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Tuesday,4,2016,,
2016-04-06,d_1895,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Wednesday,4,2016,,
2016-04-07,d_1896,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Thursday,4,2016,,
2016-04-08,d_1897,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Friday,4,2016,,
2016-04-09,d_1898,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Saturday,4,2016,,
2016-04-10,d_1899,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,27,3.42,92.34,Sunday,4,2016,,
2016-04-11,d_1900,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Monday,4,2016,,
2016-04-12,d_1901,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Tuesday,4,2016,,
2016-04-13,d_1902,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,29,3.42,99.17999999999999,Wednesday,4,2016,,
2016-04-14,d_1903,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Thursday,4,2016,,
2016-04-15,d_1904,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Friday,4,2016,,
2016-04-16,d_1905,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Saturday,4,2016,,
2016-04-17,d_1906,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,30,3.42,102.6,Sunday,4,2016,,
2016-04-18,d_1907,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Monday,4,2016,,
2016-04-19,d_1908,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Tuesday,4,2016,,
2016-04-20,d_1909,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Wednesday,4,2016,,
2016-04-21,d_1910,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Thursday,4,2016,,
2016-04-22,d_1911,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Friday,4,2016,,
2016-04-23,d_1912,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,26,3.42,88.92,Saturday,4,2016,,
2016-04-24,d_1913,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Sunday,4,2016,,
2016-04-25,d_1914,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Monday,4,2016,,
2016-04-26,d_1915,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Tuesday,4,2016,,
2016-04-27,d_1916,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,8,3.42,27.36,Wednesday,4,2016,,
2016-04-28,d_1917,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Thursday,4,2016,,
2016-04-29,d_1918,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,4,3.42,13.68,Friday,4,2016,,
2016-04-30,d_1919,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Saturday,4,2016,Pesach End,Religious
2016-05-01,d_1920,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Sunday,5,2016,OrthodoxEaster,Religious
2016-05-02,d_1921,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,20,3.42,68.4,Monday,5,2016,,
2016-05-03,d_1922,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Tuesday,5,2016,,
2016-05-04,d_1923,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,25,3.42,85.5,Wednesday,5,2016,,
2016-05-05,d_1924,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,11,3.42,37.62,Thursday,5,2016,Cinco De Mayo,Cultural
2016-05-06,d_1925,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,7,3.42,23.939999999999998,Friday,5,2016,,
2016-05-07,d_1926,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,19,3.42,64.98,Saturday,5,2016,,
2016-05-08,d_1927,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Sunday,5,2016,Mother's day,Cultural
2016-05-09,d_1928,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Monday,5,2016,,
2016-05-10,d_1929,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Tuesday,5,2016,,
2016-05-11,d_1930,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Wednesday,5,2016,,
2016-05-12,d_1931,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Thursday,5,2016,,
2016-05-13,d_1932,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Friday,5,2016,,
2016-05-14,d_1933,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Saturday,5,2016,,
2016-05-15,d_1934,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,24,3.42,82.08,Sunday,5,2016,,
2016-05-16,d_1935,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,27,3.42,92.34,Monday,5,2016,,
2016-05-17,d_1936,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Tuesday,5,2016,,
2016-05-18,d_1937,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Wednesday,5,2016,,
2016-05-19,d_1938,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,7,3.42,23.939999999999998,Thursday,5,2016,,
2016-05-20,d_1939,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,13,3.42,44.46,Friday,5,2016,,
2016-05-21,d_1940,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Saturday,5,2016,,
2016-05-22,d_1941,FOODS_2_019,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Sunday,5,2016,,
2015-05-24,d_1577,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,22,3.34,73.47999999999999,Sunday,5,2015,,
2015-05-25,d_1578,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,19,3.34,63.459999999999994,Monday,5,2015,MemorialDay,National
2015-05-26,d_1579,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,12,3.34,40.08,Tuesday,5,2015,,
2015-05-27,d_1580,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.34,33.4,Wednesday,5,2015,,
2015-05-28,d_1581,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,11,3.34,36.739999999999995,Thursday,5,2015,,
2015-05-29,d_1582,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.34,33.4,Friday,5,2015,,
2015-05-30,d_1583,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.34,56.78,Saturday,5,2015,,
2015-05-31,d_1584,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,26,3.34,86.84,Sunday,5,2015,,
2015-06-01,d_1585,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.34,56.78,Monday,6,2015,,
2015-06-02,d_1586,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,7,3.34,23.38,Tuesday,6,2015,,
2015-06-03,d_1587,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,24,3.34,80.16,Wednesday,6,2015,,
2015-06-04,d_1588,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,24,3.34,80.16,Thursday,6,2015,NBAFinalsStart,Sporting
2015-06-05,d_1589,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,19,3.34,63.459999999999994,Friday,6,2015,,
2015-06-06,d_1590,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,23,3.34,76.82,Saturday,6,2015,,
2015-06-07,d_1591,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,30,3.34,100.19999999999999,Sunday,6,2015,,
2015-06-08,d_1592,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,16,3.34,53.44,Monday,6,2015,,
2015-06-09,d_1593,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,27,3.34,90.17999999999999,Tuesday,6,2015,,
2015-06-10,d_1594,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.34,33.4,Wednesday,6,2015,,
2015-06-11,d_1595,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,11,3.34,36.739999999999995,Thursday,6,2015,,
2015-06-12,d_1596,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,7,3.34,23.38,Friday,6,2015,,
2015-06-13,d_1597,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,12,3.34,40.08,Saturday,6,2015,,
2015-06-14,d_1598,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,27,3.34,90.17999999999999,Sunday,6,2015,,
2015-06-15,d_1599,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,21,3.34,70.14,Monday,6,2015,,
2015-06-16,d_1600,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.34,56.78,Tuesday,6,2015,NBAFinalsEnd,Sporting
2015-06-17,d_1601,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,11,3.34,36.739999999999995,Wednesday,6,2015,,
2015-06-18,d_1602,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,21,3.34,70.14,Thursday,6,2015,Ramadan starts,Religious
2015-06-19,d_1603,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.34,56.78,Friday,6,2015,,
2015-06-20,d_1604,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,8,3.34,26.72,Saturday,6,2015,,
2015-06-21,d_1605,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,30,3.34,100.19999999999999,Sunday,6,2015,Father's day,Cultural
2015-06-22,d_1606,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,24,3.34,80.16,Monday,6,2015,,
2015-06-23,d_1607,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.34,33.4,Tuesday,6,2015,,
2015-06-24,d_1608,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,3,3.34,10.02,Wednesday,6,2015,,
2015-06-25,d_1609,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,12,3.34,40.08,Thursday,6,2015,,
2015-06-26,d_1610,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,9,3.34,30.06,Friday,6,2015,,
2015-06-27,d_1611,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,22,3.34,73.47999999999999,Saturday,6,2015,,
2015-06-28,d_1612,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,25,3.34,83.5,Sunday,6,2015,,
2015-06-29,d_1613,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,22,3.34,73.47999999999999,Monday,6,2015,,
2015-06-30,d_1614,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,5,3.34,16.7,Tuesday,6,2015,,
2015-07-01,d_1615,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,0,3.34,0.0,Wednesday,7,2015,,
2015-07-02,d_1616,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,0,3.34,0.0,Thursday,7,2015,,
2015-07-03,d_1617,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,0,3.34,0.0,Friday,7,2015,,
2015-07-04,d_1618,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,2,3.42,6.84,Saturday,7,2015,IndependenceDay,National
2015-07-05,d_1619,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Sunday,7,2015,,
2015-07-06,d_1620,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Monday,7,2015,,
2015-07-07,d_1621,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Tuesday,7,2015,,
2015-07-08,d_1622,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Wednesday,7,2015,,
2015-07-09,d_1623,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Thursday,7,2015,,
2015-07-10,d_1624,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Friday,7,2015,,
2015-07-11,d_1625,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,21,3.42,71.82,Saturday,7,2015,,
2015-07-12,d_1626,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Sunday,7,2015,,
2015-07-13,d_1627,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,4,3.42,13.68,Monday,7,2015,,
2015-07-14,d_1628,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Tuesday,7,2015,,
2015-07-15,d_1629,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,10,3.42,34.2,Wednesday,7,2015,,
2015-07-16,d_1630,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Thursday,7,2015,,
2015-07-17,d_1631,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,12,3.42,41.04,Friday,7,2015,,
2015-07-18,d_1632,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,15,3.42,51.3,Saturday,7,2015,Eid al-Fitr,Religious
2015-07-19,d_1633,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,32,3.42,109.44,Sunday,7,2015,,
2015-07-20,d_1634,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,14,3.42,47.879999999999995,Monday,7,2015,,
2015-07-21,d_1635,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,23,3.42,78.66,Tuesday,7,2015,,
2015-07-22,d_1636,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,22,3.42,75.24,Wednesday,7,2015,,
2015-07-23,d_1637,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,6,3.42,20.52,Thursday,7,2015,,
2015-07-24,d_1638,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,16,3.42,54.72,Friday,7,2015,,
2015-07-25,d_1639,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,17,3.42,58.14,Saturday,7,2015,,
2015-07-26,d_1640,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,18,3.42,61.56,Sunday,7,2015,,
2015-07-27,d_1641,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,29,3.42,99.17999999999999,Monday,7,2015,,
2015-07-28,d_1642,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,28,3.42,95.75999999999999,Tuesday,7,2015,,
2015-07-29,d_1643,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,9,3.42,30.78,Wednesday,7,2015,,
